dataset,binarization,secret_bits,rep_factor,pair_type,enroll_subject,query_subject,enroll_sample,query_sample,hamming_distance,hamming_ratio_pct,errors_corrected,hash_matched,auth_status
Fingerprint_dataset_60,Standardized,64,32,imposter,59,60,1,1,746,36.43,744,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,1,1,1,883,43.12,829,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,2,1,1,850,41.5,816,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,3,1,1,866,42.29,842,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,4,1,1,795,38.82,781,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,5,1,1,824,40.23,782,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,6,1,1,846,41.31,812,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,7,1,1,839,40.97,807,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,8,1,1,802,39.16,798,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,9,1,1,929,45.36,869,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,10,1,1,633,30.91,631,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,11,1,1,867,42.33,851,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,12,1,1,702,34.28,686,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,13,1,1,867,42.33,835,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,14,1,1,1028,50.2,892,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,15,1,1,817,39.89,803,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,16,1,1,884,43.16,844,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,17,1,1,885,43.21,841,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,18,1,1,641,31.3,641,True,ACCEPT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,19,1,1,849,41.46,821,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,20,1,1,944,46.09,870,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,21,1,1,940,45.9,864,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,22,1,1,828,40.43,782,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,23,1,1,882,43.07,810,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,24,1,1,839,40.97,803,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,25,1,1,943,46.04,885,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,26,1,1,771,37.65,769,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,27,1,1,805,39.31,785,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,28,1,1,847,41.36,825,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,29,1,1,705,34.42,699,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,30,1,1,780,38.09,762,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,31,1,1,848,41.41,822,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,32,1,1,740,36.13,736,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,33,1,1,769,37.55,759,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,34,1,1,733,35.79,723,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,35,1,1,860,41.99,804,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,36,1,1,888,43.36,828,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,37,1,1,671,32.76,671,True,ACCEPT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,38,1,1,814,39.75,788,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,39,1,1,662,32.32,662,True,ACCEPT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,40,1,1,870,42.48,844,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,41,1,1,920,44.92,854,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,42,1,1,772,37.7,766,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,43,1,1,875,42.72,835,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,44,1,1,775,37.84,753,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,45,1,1,1000,48.83,858,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,46,1,1,772,37.7,752,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,47,1,1,685,33.45,685,True,ACCEPT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,48,1,1,858,41.89,800,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,49,1,1,779,38.04,769,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,50,1,1,820,40.04,808,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,51,1,1,783,38.23,763,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,52,1,1,920,44.92,870,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,53,1,1,881,43.02,827,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,54,1,1,789,38.53,773,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,55,1,1,859,41.94,841,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,56,1,1,890,43.46,858,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,57,1,1,850,41.5,826,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,58,1,1,895,43.7,843,False,REJECT
Fingerprint_dataset_60,Standardized,64,32,imposter,60,59,1,1,746,36.43,744,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,1,1,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,2,2,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,3,3,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,4,4,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,5,5,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,6,6,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,7,7,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,8,8,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,9,9,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,10,10,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,11,11,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,12,12,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,13,13,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,14,14,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,15,15,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,16,16,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,17,17,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,18,18,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,19,19,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,20,20,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,21,21,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,22,22,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,23,23,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,24,24,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,25,25,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,26,26,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,27,27,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,28,28,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,29,29,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,30,30,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,31,31,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,32,32,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,33,33,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,34,34,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,35,35,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,36,36,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,37,37,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,38,38,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,39,39,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,40,40,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,41,41,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,42,42,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,43,43,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,44,44,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,45,45,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,46,46,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,47,47,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,48,48,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,49,49,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,50,50,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,51,51,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,52,52,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,53,53,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,54,54,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,55,55,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,56,56,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,57,57,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,58,58,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,59,59,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,genuine_self,60,60,1,1,0,0.0,0,True,ACCEPT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,2,1,1,879,42.92,801,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,3,1,1,775,37.84,743,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,4,1,1,720,35.16,694,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,5,1,1,885,43.21,771,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,6,1,1,681,33.25,667,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,7,1,1,588,28.71,582,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,8,1,1,799,39.01,741,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,9,1,1,810,39.55,764,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,10,1,1,678,33.11,666,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,11,1,1,648,31.64,640,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,12,1,1,687,33.54,685,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,13,1,1,762,37.21,734,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,14,1,1,711,34.72,689,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,15,1,1,744,36.33,726,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,16,1,1,779,38.04,743,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,17,1,1,724,35.35,702,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,18,1,1,728,35.55,702,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,19,1,1,708,34.57,688,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,20,1,1,751,36.67,711,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,21,1,1,671,32.76,651,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,22,1,1,695,33.94,671,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,23,1,1,899,43.9,795,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,24,1,1,746,36.43,710,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,25,1,1,950,46.39,824,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,26,1,1,696,33.98,680,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,27,1,1,702,34.28,688,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,28,1,1,740,36.13,708,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,29,1,1,824,40.23,768,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,30,1,1,731,35.69,709,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,31,1,1,829,40.48,755,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,32,1,1,651,31.79,647,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,33,1,1,664,32.42,652,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,34,1,1,670,32.71,650,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,35,1,1,881,43.02,787,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,36,1,1,859,41.94,765,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,37,1,1,744,36.33,702,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,38,1,1,697,34.03,679,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,39,1,1,723,35.3,701,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,40,1,1,641,31.3,625,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,41,1,1,723,35.3,705,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,42,1,1,833,40.67,777,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,43,1,1,648,31.64,638,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,44,1,1,736,35.94,706,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,45,1,1,997,48.68,825,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,46,1,1,761,37.16,731,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,47,1,1,670,32.71,652,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,48,1,1,817,39.89,769,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,49,1,1,692,33.79,680,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,50,1,1,861,42.04,799,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,51,1,1,758,37.01,730,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,52,1,1,685,33.45,677,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,53,1,1,934,45.61,798,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,54,1,1,746,36.43,726,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,55,1,1,802,39.16,764,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,56,1,1,915,44.68,823,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,57,1,1,785,38.33,733,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,58,1,1,600,29.3,598,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,59,1,1,721,35.21,691,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,1,60,1,1,883,43.12,783,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,1,1,1,879,42.92,801,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,3,1,1,724,35.35,684,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,4,1,1,831,40.58,779,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,5,1,1,846,41.31,784,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,6,1,1,914,44.63,804,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,7,1,1,809,39.5,757,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,8,1,1,974,47.56,818,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,9,1,1,867,42.33,789,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,10,1,1,779,38.04,727,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,11,1,1,905,44.19,797,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,12,1,1,730,35.64,694,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,13,1,1,799,39.01,753,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,14,1,1,1004,49.02,848,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,15,1,1,829,40.48,751,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,16,1,1,858,41.89,776,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,17,1,1,911,44.48,797,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,18,1,1,825,40.28,761,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,19,1,1,837,40.87,787,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,20,1,1,894,43.65,818,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,21,1,1,844,41.21,774,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,22,1,1,896,43.75,786,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,23,1,1,898,43.85,802,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,24,1,1,823,40.19,751,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,25,1,1,847,41.36,773,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,26,1,1,851,41.55,793,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,27,1,1,799,39.01,737,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,28,1,1,757,36.96,719,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,29,1,1,883,43.12,805,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,30,1,1,884,43.16,818,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,31,1,1,872,42.58,788,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,32,1,1,828,40.43,758,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,33,1,1,867,42.33,795,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,34,1,1,827,40.38,761,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,35,1,1,838,40.92,766,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,36,1,1,932,45.51,814,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,37,1,1,825,40.28,763,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,38,1,1,834,40.72,770,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,39,1,1,706,34.47,682,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,40,1,1,818,39.94,766,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,41,1,1,914,44.63,804,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,42,1,1,830,40.53,754,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,43,1,1,913,44.58,821,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,44,1,1,825,40.28,763,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,45,1,1,846,41.31,790,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,46,1,1,896,43.75,794,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,47,1,1,735,35.89,701,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,48,1,1,800,39.06,750,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,49,1,1,869,42.43,779,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,50,1,1,912,44.53,788,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,51,1,1,911,44.48,797,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,52,1,1,818,39.94,750,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,53,1,1,811,39.6,759,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,54,1,1,803,39.21,757,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,55,1,1,801,39.11,731,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,56,1,1,874,42.68,796,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,57,1,1,872,42.58,804,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,58,1,1,853,41.65,769,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,59,1,1,936,45.7,812,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,2,60,1,1,850,41.5,756,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,1,1,1,775,37.84,743,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,2,1,1,724,35.35,684,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,4,1,1,821,40.09,775,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,5,1,1,924,45.12,814,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,6,1,1,758,37.01,730,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,7,1,1,669,32.67,647,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,8,1,1,866,42.29,806,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,9,1,1,827,40.38,775,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,10,1,1,681,33.25,659,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,11,1,1,827,40.38,767,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,12,1,1,610,29.79,610,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,13,1,1,723,35.3,709,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,14,1,1,858,41.89,774,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,15,1,1,769,37.55,725,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,16,1,1,832,40.62,786,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,17,1,1,835,40.77,781,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,18,1,1,769,37.55,739,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,19,1,1,757,36.96,711,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,20,1,1,796,38.87,752,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,21,1,1,734,35.84,700,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,22,1,1,752,36.72,728,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,23,1,1,822,40.14,756,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,24,1,1,765,37.35,737,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,25,1,1,947,46.24,807,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,26,1,1,741,36.18,701,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,27,1,1,767,37.45,725,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,28,1,1,745,36.38,713,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,29,1,1,889,43.41,813,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,30,1,1,832,40.62,764,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,31,1,1,808,39.45,762,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,32,1,1,698,34.08,688,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,33,1,1,773,37.74,753,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,34,1,1,741,36.18,715,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,35,1,1,848,41.41,756,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,36,1,1,864,42.19,796,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,37,1,1,755,36.87,729,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,38,1,1,784,38.28,738,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,39,1,1,688,33.59,678,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,40,1,1,738,36.04,704,False,REJECT
Fingerprint_dataset_60,Standardized,128,16,imposter,3,41,1,1,770,37.6,728,False,REJECT
